Nof commentators,Average Comments/commentators,Average length of comment (in words),Median length of comment (in words),Nof comments positive,Nof comments neutral,Nof comments negative,Tendency to positive comments (all main_reactions +/- added together and then divided by total reactions),# Reactions to positive comments,Tendency to neutral comments (all main_reactions +/- added together and then divided by total reactions),# Reactions to neutral comments,Tendency to negative comments (all main_reactions +/- added together and then divided by total reactions),# Reactions to negative comments
73,1.178082191780822,130.38372093023256,99.5,6,37,43,0.09374695151692518,961,0.35645302897278314,5310,0.27568042142230026,3980
Text,Sentiment,main reaction amount,reaction amount,reactions,author
Die Demonstranten können ja ebenfalls an der Volkabstimmung teilnehmen falls sie stimmberechtigt sind! Gewisse Zeitgenossen haben ein eigenartiges Verständnis für Demokratie!,['neutral'],LOVE IT,82,113
Diese sogenannten „Aktivisten“ scheinen insbesondere Freitags immer über sehr viel Freizeit zu verfügen. Könnte es eventuell sein dass diese keiner Erwerbstätigkeit nachgehen?,['neutral'],LOVE IT,87,134
Wie wärs wenn die Aktivisten die Stassen in der Ukraine blockieren würden? Das wär sinnvoller 1. Krieg ist extrem Klima schädigend (Panzer Flugzeuge sind keine ElektroFZ). 2.Krieg tötet Menschen und Tiere.,['negative'],LOVE IT,74,114
Ich hätte sie dort sitzen lassen,['neutral'],GENAU,63,100
Die Kosten für den Einsatz müsste eigentlich von den Aktivisten bezahlt werden....Aber eben sind wahrscheinlich nicht Zahlungsfähigkeit und leben vom Staat.,['neutral'],GENAU,202,272
Jetzt reichts aber bald…..entweder den ganzen einsatz voll verrechnen oder nächstel mal angekettet lassen. Bin gespannt wie lange sie dann dort sind bei wind regen und nichts zu essen etc,['negative'],GENAU,213,258
Ob angeleimt oder angekettet dies haben sie selber und freiwillig getan also können sie auch selber schauen wie sie wieder freikommen. Wenn sie dabei Hilfe benötigen hilft ein ganz starker Ruck und Zerren bestimmt. Das wichtigste sind die Personalien damit die Rechnung für den Einsatz zugestellt werden kann.,['neutral'],GENAU,210,247
Warum lässt man diese nicht dran.? Am Wochenende mit Regen können diese Personen sich Gedanken machen wo sie lieber wären,['negative'],GENAU,130,151
Macht mich immer mehr fassungslos. „Ausser Wegweisungen keine Konsequenzen“. Und wenn der Otto normal Bürger das kleinste Vergehen tätigt wird er zur Kasse gebeten und von der Polizei auf die gröbste Art und Weise angegangen.,['negative'],GENAU,169,189
@Winu 1 wenn Ottonormal-Schweizer…Moment Mal müsste das nicht Hans-Heiri-Normalschweizer lauten (Otto ist doch eher typisch Deutsch). Also wenn Hans-Heiri-Normalschweizer nicht in Kadavergehorsam alles widerspruchslos hinnehmen würde sähe es doch da bestimmt auch anders aus.,['negative'],QUATSCH,55,71
Bei jeder Aktion lese ich nur wütende Kommentare und das Unverständnis ist überwiegt bei weitem. Da sollte auch dem hinterletztem Aktivist klar sein dass diese Aktionen rein garnichts bringen als das Gegenteil. Die Wut wird mit jeder Aktion grösser und die Umwelt zusätzlich und willentlich belastet. Wieso zum Teufel sorgt Ihr nicht für positive Schlagzeilen indem Ihr ZB am Sonntag 0600 Uhr das Seeufer räumt oder einer betagten Person mit der Scheere den Rasen schneidet? Etwa weil dies mit Arbeit verbunden ist und faul rumsitzen eher Eurer Lebenseinstellung entspricht?,['negative'],LOVE IT,149,212
@WillhelmTell22 So was fordere ich schon langedamit sie endlich mal etwas sinnvolles tun.Aber eben das ist zu wenig interessant und zudem anstrengend. Die wollen gesehen fotografiert und gelesen werden. Komische Jugendmacht mir angst,['negative'],GENAU,74,86
"Unsere kunterbunte Traumtanztruppe ist mal wieder ""aktiv"".",['positive'],LOVE IT,59,99
solange die nette Simon noch im Amt ist ändert sich nichts,['neutral'],GENAU,77,90
Ein Feuerwehr- und Polizeieinsatz kostet schnell mal 5'000.00 - bezahlen die Typen in Bar mit Karte oder Sitzen sie den Betrag auf unsere Kosten im Knast ab . . . ?,['neutral'],GENAU,90,100
Und wir arbeitenden bezahlen dann wieder den Einsatz der Feuerwehr,['neutral'],GENAU,96,104
Es gibt Politische Richtungen die den Grenzschutz und die Landesverteidigung An Frontex und NATO auslagern möchten mit Geld Zahlungen. Neutralität geht anders! Diese Politischen Parteien sind bekannt und werden Politisch bekämpft!,['neutral'],UNNÖTIG,57,100
@Quer4denker Mir wäre es auch lieber wenn wir wieder unsere eigene Grenze selber kontrollieren. Aber die meisten Parteien allen voran die Linken wollten ja das Schengener Abkommen. Nun sind es wieder jene welche am meisten rumjammern! Dasselbe mit der Kündigung unserer Neutralität. Jetzt müssen wir wieder unsere Armee aufstocken aber das passt ihnen auch nicht in den Kram.,['negative'],LOVE IT,39,56
der Einsatz wird den Aktivisten hoffentlich verrechnet!,['neutral'],GENAU,54,61
Alle anketten Namen Ausweis verlangen und knallhart und hohe Bussen geben. Dazu Polizeiaufwand verrechnen lassen !,['neutral'],GENAU,70,77
Danke an die Aktivisten. Ich habe soeben für die Erhöhung des Frontex Beitrages gestimmt. Ü,['positive'],GENAU,166,198
"@PalmaXx Frontex wirds freuen. So kann man wieder den Schleppern etwas Geld bezahlen und Gummiboote im Mittelmeer ""retten"".",['neutral'],GENAU,25,42
Ich nehme an die Kosten des Einsatzes wurden dirket über Krditkarte einakssiert? Oder?,['neutral'],GENAU,88,102
Arbeiten würde diesen Leuten sicher nicht schaden und ist gut auf andere Gedanken zu kommen. Hilft Natur Landschaft und ist gut fürs Klima,['positive'],GENAU,187,202
Frontex eine private Firma übernimmt für horrendes Steuer-Geld Aufgaben die eigentlich durch die Staaten selbst übernommen werden sollten! Demnächt wird noch die Polizei privatisiert……,['neutral'],QUATSCH,137,165
@MarkusHa. Privatfirma? Lies Dich schlau…,['neutral'],GENAU,74,75
Mir wäre es lieber sie sitzen statt vor dem Gitter dahinter.,['neutral'],GENAU,120,181
also ich hätte keine zeit. ich muss nämlich arbeiten um mein leben zu finanzieren,['neutral'],GENAU,142,151
Warum nimmt man nicht endlich von jedem die Daten auf und schickt ihnen jedesmal die Rechnung für diese teuren Einsätze???,['negative'],GENAU,160,171
1.Frage sind die zu feige ihr Gesicht zu zeigen oder warum tragen die Masken? 2.Frage was haben die gegen die wertvolle Arbeit von Frontex? 3.Frage wie wärs mit 1 Woche Ersatzhaft für die entstandenen Einsatz-Kosten von unbewilligten Demos? finanziell zu holen ist bei denen ja nichts. Unsere Kuscheljustiz braucht dringend eine Gesetzesreform,['neutral'],GENAU,133,152
Bin auch für Umweltschutz. Frage mich aber ob die Aktivisten alle OHNE Mobilephone leben aus Sorge zur Umwelt. Die Seltenen Erden müssen ja mit viel Umweltzerstörung gewonnen werden. Sie sollten sofort ihre Natels abgeben,['positive'],GENAU,82,99
@Jeroma Wie sollen sie denn ohne Natel kommunizieren. Rauchzeichen verschmutzen die Umwelt auch,['neutral'],LOVE IT,25,35
"Die ganzen ""Aktivisten"" aktuell gehen mit dermassen auf den Kecks! Sucht euch ein Hobby!",['negative'],GENAU,102,136
und bekommen sie einen orden oder knast?,['neutral'],SMART,22,36
Mich würde bei jedem einzelnen Aktivist gerne mal interessieren ob diese berufstätig sind also nur um abschätzen zu können ob sie überhaupt einen Beitrag zum Allgemeinwohl leisten. Oder ob sie nur destruktiv die anderen am Leben hindern.,['neutral'],GENAU,300,334
Die Stadtberner Reitschule hatte Ausgang ist ja nun auch etwas wärmer Abends. Gerüchten zu Folge sei jedoch der wirkliche Grund der Demo die Beschlagnahme ihres Import-Drogenhanfs am Zoll gewesen. Noch Fragen..?,['neutral'],GENAU,154,214
ich hätte da noch ein vorschlag. mit dem auto so nah ranfahren dass der auspuff vom auto oder lastwagen grad direkt auf kopfhöhe steht und dann mal einfach laufen lassen. da ist mir auch das benzin dafür wert dass ich das auto stehend laufen lasse,['positive'],LOVE IT,208,256
@Menorca und die Busse hoffentlich auch. 👍🏼,['neutral'],UNNÖTIG,20,25
alle kosten plus eine extra betrag soll man denen in rechnungstellen. bei zahlungsunfähigkeit knast,['neutral'],GENAU,167,193
von mir gab es ein nein organspende ja filmgesetz nein,['neutral'],QUATSCH,18,24
Was die EU will ist viel mehr Geld von der Schweiz für Etwas das gar nie Funktionieren darf.,['negative'],QUATSCH,114,213
"Wenn Erneuerungen von der EU kommen dann blinken bei mir immer alle Lämpchen Rot. Aber da haben sogar ein paar ""geklöpft"". Schengen-Dublin hat noch nie Funktioniert. Dann kann auch Frontex nie funktionieren. Der oberste Chef hat sich doch schon Verabschiedet. Wirkt nicht Vertrauenswürdig.",['negative'],QUATSCH,88,172
Mag ja sein das bei Frontex nicht alles glänzt. Aber wie wäre es wohl ohne Frontex ? Gedankenspiel ... (es kommen ja zumindest laut linker Logik sicher nur echte Schutzsuchenden die auch dafür dankbar sind und sich hier anpassen),['negative'],GENAU,131,164
@Oliver9000 ohne wäre es genau wie jetzt. Jeder kommt rein,['negative'],GENAU,38,52
@Oliver9000  Ich würde mal sagen es sollen alle kommen die kommen wollen. Und in 10 Jahren schauen wir dann einmal woran wir sind. Das wird sehr lustig. Ein Versuch wäre es wert.,['negative'],SO NICHT,39,71
das ewige gejammere der linken ist schon grund zum ja stimmen,['negative'],GENAU,90,123
"In der Umfrage fehlt ""Ich stimme Nein weil das der Ausweg aus SchengenDublin ist und uns wieder mehr Unabhängigkeit und Selbstbestimmung gibt!""",['neutral'],GENAU,43,74
@kenny474  Genau darum habe ich ein NEIN eingelegt.,['negative'],GENAU,25,50
Ein klares JA habe schon abgestimmt. Da ist mir grün und rot so ziemlich egal.,['negative'],GENAU,54,78
Ich bin klar dafür.,['negative'],GENAU,40,61
Warum gibt es eigentlich SP und Grüne? Die erzählen doch immer das Gleiche und die realitätsfernen Politiker von denen lassen sich kaum unterscheiden.,['negative'],GENAU,47,61
@Honophrius PolitkerInnen bitte,['negative'],UNNÖTIG,23,35
Verstehe nicht wie man gegen die Front-ex Vorlage sein kann. Sollen die Gutmenschen auch ihre Fahrräder und Haustüren nicht mehr abschliessen (schützen) mal schauen was dann passiert....,['neutral'],GENAU,109,137
Der nahme Front-ex sagt schon alles. Es geht nur darum mehr Handlungsspielraum zu haben jedoch nicht zu Gunsten der Betroffenen.,['neutral'],QUATSCH,86,116
@Erklärer danke für die Erklärung,['neutral'],UNNÖTIG,18,24
Grenzenlose Solidarität? Das ist ja Wahnsinn die spinnen irgendwo durch.,['negative'],GENAU,49,58
Wer Ordnung will in Europa stimmt Ja.,['negative'],GENAU,134,164
Wenn die Grünen und die SP dagegen sind ist es gut.,['positive'],GENAU,80,107
@Honophrius Die SP und die Grünen interessieren mich nicht.,['negative'],LOVE IT,44,68
@Honophrius was genau ist dann gut?,['negative'],GENAU,6,11
@Honophrius Genau! Hauptsache keine eigene Meinung! „Kopfschüttel“,['negative'],UNNÖTIG,9,15
Kommen dann gar keine mehr wenn wir diese Millionen bezahlen? Ich lege noch mein Taschengeld drauf!,['negative'],LOVE IT,85,102
Ich stimme ja.,['negative'],GENAU,58,75
„Grenzenlose Bewegungsfreiheit für alle“… da freuen sich Drogenhändler schon und sagen Danke.,['negative'],GENAU,116,135
@Hazel 20 unsere Sozialindustrie würde sich auch freuen. Die Linke würde ihrer Wählerschaft den Job sichern.,['neutral'],GENAU,41,51
@Jean110 du hast es erfasst!!!,['neutral'],GENAU,20,27
Grenzsicherung kommt günstiger wie Jahrelange Sozialgelder WG und KK darum ein klares Ja. zudem auch andere Länder haben Strenge Grenzen und nicht alle dürfen bleiben z.b Australien Fackelt nicht lange.,['neutral'],GENAU,122,140
@Hardliner Und wir sind auch eine Insel aber ohne Wasser rundherum.,['negative'],GENAU,17,26
Klares Ja. Da gibts nichts zu diskutieren.,['negative'],GENAU,79,100
@Kindamusic Klar mein „ Ja“ habe ich gestern abgeschickt.,['negative'],GENAU,48,59
Frontex ist ein Fass ohne Boden. Das meiste ist Alibiübung und kann gut den EU Bürger verkauft werden. Ich kenne welche die Dienst bei Frontex machen schlimm was die erzählen was dort abgeht.,['neutral'],QUATSCH,92,134
Erhöhung auf 61 Mio? Ich würde beliebt machen den Beitrag auf 200 Mio zu erhöhen. Das Boot ist Voll!,['negative'],LOVE IT,82,113
@Urteilsvollstrecker Das Geld ist für die Sozialhilfe Kasse definitiv besser angelegt! Es lebe die UN Flüchtlingskonvention!,['neutral'],QUATSCH,84,99
@Urteilsvollstrecker Hat schon Faber gesagt,['negative'],GENAU,9,10
Ich stimme gegen diese Killertruppe.,['neutral'],SO NICHT,97,141
@Tosio Welche Killergruppe meinst du genau? Die Aufgabe der Frontex ist eben Schutz von europäischen Grenzen vor u.a. diversen Killergruppen.,['neutral'],GENAU,93,108
