Nof commentators,Average Comments/commentators,Average length of comment (in words),Median length of comment (in words),Nof comments positive,Nof comments neutral,Nof comments negative,Tendency to positive comments (all main_reactions +/- added together and then divided by total reactions),# Reactions to positive comments,Tendency to neutral comments (all main_reactions +/- added together and then divided by total reactions),# Reactions to neutral comments,Tendency to negative comments (all main_reactions +/- added together and then divided by total reactions),# Reactions to negative comments
1626,1.4514145141451416,150.3449152542373,108.0,160,910,1281,0.036777468478794824,2413,0.21529392500409367,16360,0.15631242836089734,11745
Text,Sentiment,main reaction amount,reaction amount,reactions,author
und wenn es ein Nein zu den unnötigen jets gibt  sollte es noch ein Referendum geben um dem VBS die 6 Miliarden weg zunehen,['neutral'],jetzt bewerten,0,0
@nojets23 Der Tagträumer ist auch wieder da,['neutral'],GENAU,49,113
@nojets23 dann können wir uns ja gleich Deutschland oder Österreich als Bundesland anschliessen.,['neutral'],GENAU,69,109
@Patri Wir können ja Zürich und Aargau den Deutschen geben. Dafür nehmen wir BW und Bayern sowie das Vorarlberg und Sardinien. Dann wäre die Schweiz optimal.,['neutral'],SO NICHT,70,201
Die Kokosnuss Pflücker sind im Anflug,['neutral'],jetzt bewerten,0,0
@Kubi die SVP wird richtig tief g... ) ),['neutral'],SO NICHT,38,127
@Haha Troche in uuspuf,['negative'],LOVE IT,28,60
Hochrechnungen bei GFS weichen beim Jagdgesetzt deutlich ab. Woher bezieht 20 Min. ihre Daten?,['neutral'],jetzt bewerten,0,0
Dir zahl der stimmbürger wird leider immer naiver. Wie kann man sonst die begrenzungsinitiative ablehnen.,['negative'],jetzt bewerten,0,0
@Bündner Mindestens einer Landessprache sollte man auch als Rechter mächtig sein.,['neutral'],LOVE IT,160,230
@Bündner Fahre immer nach Österreich in die Ferien an Euch vorbei.,['neutral'],LOVE IT,50,82
"Danke für die ""Lesehilfe""... Ich könnte den Journis noch ""Schreibhilfe"" anbieten...",['positive'],jetzt bewerten,0,0
Wann geben wie endlich unsere eigene Landessprache ab?,['negative'],jetzt bewerten,0,0
@Plankton scheint bei Ihnen schon passiert!,['neutral'],LOVE IT,93,129
@Plankton Ja gern unbedingt alles in Denglisch.,['negative'],LOVE IT,32,44
@Plankton Welche von den 4?,['negative'],LOVE IT,36,38
@Plankton bin zwar nur zu 50% Schweizer aber ich wette das ich mehr Landessprachen beherrsche du kannst wahrscheinlich nicht einmal alle aufzählen ) haha,['positive'],LOVE IT,44,82
Nun sind wir CH bald eine kleine Elite,['neutral'],jetzt bewerten,0,0
@Das schweisst zusammen - Als Millionär auf jeden Fall.,['neutral'],GENAU,32,42
@Das schweisst zusammen. Mit lieben ausländischen Kapitänen.,['neutral'],GENAU,35,61
@Das schweisst zusammen wie jetzt? Sie halten sich für eine Elite?,['neutral'],LOVE IT,20,24
Ich finds Klasse BGI weg nur noch die Flieger verlochen und dann Vaterschaftsurlaub annehmen. Passt Geld ist genug da hier.,['positive'],jetzt bewerten,0,0
@Schadenfroher,['negative'],GENAU,12,27
Mein 12 Wohnungen vermiete ich aber immer noch wem ich will,['neutral'],jetzt bewerten,0,0
@Schweizer Wer's glaubt...,['negative'],GENAU,43,57
@Schweizer mach was du willst darum gehts ja gar nicht bei der abstimmung.,['negative'],GENAU,42,64
Schweizer bevorzugt,['negative'],LOVE IT,53,100
@Schweizer Genau wäre gelacht wenn das noch die BGI Gegner bestimmen würden !!!,['neutral'],GENAU,25,41
@Schweizer ja nur will keiner in deine Wohnungen,['negative'],LOVE IT,51,88
@ich nicht you wish.,['negative'],SO NICHT,7,12
@Schweizer Bravo!,['positive'],GENAU,15,38
Ab morgen werden noch massloser EU-Arbeitskräfte in die Schweiz geholt. Wünsche allen ü40 Angestellten viel Glück und haltet durch.,['neutral'],jetzt bewerten,0,0
@Jetztgehtslos wer arbeiten will und sich neuen nicht verschliesst der muss auch keine Angst haben,['neutral'],QUATSCH,129,208
@Jetztgehtslos Ich brauche kein Glück denn ich habe eine anständige Ausbildung genossen und kann mich mit dieser auf dem Arbeitsmarkt beweisen statt immer anderen die Schuld für meine Arbeitslosigkeit zuzuschreiben.,['neutral'],LOVE IT,86,196
@Thomas Das sind Herzensgute und offene Menschen mit denen man viel spass haben kann.,['positive'],QUATSCH,28,63
@Gutes Essen gute laune Nicht alle aber viele !!,['positive'],GENAU,10,15
@Thomas Weiter Trinken kommt gut!,['negative'],GENAU,10,16
Die Ausdrucksweise welche eine Mehrheit der Kommentare bezüglich Rechtschreibung und Grammatik in den Kommentaren aufweist ist bejammernswert. Offensichtlich besteht ein verdecktes Problem in der Ausbildung vieler in der Schweiz. (Mein Kommentar wird vermutlich zensuriert),['negative'],jetzt bewerten,0,0
@Feststeller Ausser es sind hochgejubelte Legastheniker in der Politik...,['neutral'],GENAU,20,28
@Feststeller Leider ist deine Ausdrucksweise bzw. Grammatik auch nicht besser. ),['negative'],QUATSCH,42,81
@Feststeller Ja wenn vielerorts bereits 70% mit einer Fremdsprache in der Unterstufe beginnen wird sich das Problem noch verstärken.,['neutral'],GENAU,60,92
Als das Corona anfing machte man die Grenze zu wir durften nicht Raus und jetzt sollte man alles über das Meer kommt reinlassen,['negative'],jetzt bewerten,0,0
@Leser was für ein Vergleich. 😂,['negative'],LOVE IT,51,71
Ich hoffe nun für alle zukünftigen Väter dass Sie nun mit diesen 2 Wochen zusätzlichen Ferien zufrieden sind und sich ein Leben lang um die Kinder kümmern. Dies ist zum kennenlernen gedacht und ich hoffe auch dass dies in der Mehrheit nach der Geburt auch zur Entlastung der Mütter genutzt wird.,['neutral'],jetzt bewerten,0,0
@Murmeli ja und Ausbildungen sind zum schaffen im Job gedacht. Ich hoffe das so manche Frau in der Schweiz dann auch Mal Arbeiter und nicht aus Faulheit bzw Grund die Kinder vorschiebt.,['neutral'],SO NICHT,53,105
wie war das nochmal? „Das Volk hat immer recht“ - das scheint offensichtlich nur dann zu stimmen wenn die SVP mit knapper Mehrheit ihre Anliegen durchboxt aber nicht wenn sie unterliegt.,['neutral'],jetzt bewerten,0,0
@Roli Witzig ist doch dass man sich Volkspartei nennt aber das Volk nicht auf der Seite hat ),['neutral'],LOVE IT,92,142
Kann ich den Vaterschaftsurlaub rückwirkend beantragen? Ich bekam 0Tage von meinem sich für fortschrittlich haltenden Arbeitgeber. Erst als einer der Tepichetage Vater wurde gabe er ganzen Tag...,['neutral'],jetzt bewerten,0,0
Das dann in Basel gestochen wird da müsst ihr euch nicht wundern 75% Nein. Selber Schuld!,['negative'],jetzt bewerten,0,0
Wann kommt endlich der nächste Lockdown. Die Fallzahlen steigen!,['negative'],jetzt bewerten,0,0
@Unverantwortlich - Ich freue mich auch schon darauf. Nur schon wegen den BGI-Neinsagern.,['positive'],GENAU,55,74
@Millionär Ich bin da.,['negative'],GENAU,3,6
Meine Steuer Moral ging heute bach ab,['negative'],jetzt bewerten,0,0
Annehmen ablehnen was noch macht bitte zuerst Corona weg dann könnt ihr das machen,['negative'],jetzt bewerten,0,0
Jetzt bring endlich den Enme-Bericht. Ich dreehe gleich durch!,['positive'],jetzt bewerten,0,0
@JetztHopp Sorry gerade im Klo runter spring hinterher. Meine Berichte kommen alle.,['negative'],UNNÖTIG,7,12
Ich wandere aus - wird mir zu eng,['negative'],jetzt bewerten,0,0
@Und tschüss Ciao,['negative'],LOVE IT,65,91
@Und tschüss Guter Entscheid! Gibts noch weitere?,['neutral'],LOVE IT,40,58
@Und tschüss danke dann haben wir genügend Platz,['neutral'],LOVE IT,46,73
@Und tschüss Tschüss... Wieder ein Platz mehr...,['negative'],LOVE IT,34,53
@Und tschüss Goodbye Hoffentlich klappt alles gut. sich für Begrenzungsinative Befürworten.Aber ins Ausland gehen🤦🏻‍♀️,['positive'],LOVE IT,38,82
@bravo viel Spaß mit denen die nachkommen....ihr habt keine Chance,['positive'],GENAU,37,47
@Und tschüss dann hoffen wir mal das die Leute in deinem Zielland eine andere Einstellung als du haben. Ansonsten wirdst du dort nicht willkommen sein.,['negative'],LOVE IT,44,67
@Murmeltier 👳👩‍🍳🧔🧕🧕🧕👶🏿 genau,['positive'],LOVE IT,10,21
@Und tschüss Aber komm bitte nicht zurück. Tschüss,['negative'],LOVE IT,14,34
Super spannend ! SRF Jagdgesetz bei 51% JA TA Jagdgesetz 51% NEIN. Wenn TA recht hat ... wieso zahlen wir für SRF Gebühren ???,['positive'],jetzt bewerten,0,0
@Bob es handelt sich ja um eine Hochrechnung welche je nach Berechnungsgrundlage verschiedene Resultate erzeugen kann. Und eine Bewertung welches Model besser ist kann auch nicht über einen Datenpunkt gemacht werden. Deswegen wäre deine Empörung in einer guten Diskussion eigentlich nicht angebracht.,['negative'],GENAU,25,31
Ich orientiere mich beruflich neu und werde mich als Quereinsteiger beim RAV bewerben.,['neutral'],jetzt bewerten,0,0
@Touristiker Sie wollen habe eine Taschentuch?,['neutral'],LOVE IT,24,41
Was ist mit dem Ständemehr?,['neutral'],jetzt bewerten,0,0
Ich orientiere mich beruflich neu und werde mich beim RAV als Fallberater melden.,['neutral'],jetzt bewerten,0,0
@Reiseführer ich glaube Sie sollten dann eher eine Umschulung zu HR-Fachmannfrau machen das wäre sinnvoller. Die entscheiden wer den Job bekommt.. Ja gut vielleicht lieber doch nicht wenn Sie das nicht mal wissen..,['negative'],GENAU,14,23
Leute die alles gleichschalten wollen gewinnen. Sie profitieren von jenen die arbeiten.,['neutral'],jetzt bewerten,0,0
@Rösli Dann wohl kaum von dir nöd wahr?,['neutral'],LOVE IT,21,31
Ich freue mich schon auf das Gejammer des Mittelstandes wenn es nach dem 2. Lockdown auch den BGI Nein-Sagern an den Kragen geht.,['neutral'],jetzt bewerten,0,0
@Moritz L. Es gibt keinen LD. Wer soll das bezahlen?,['negative'],GENAU,14,28
@Wunibald - Es wird einen geben!,['positive'],GENAU,20,38
@Moritz L. Sie meinen mit Mittelstand bestimmt nur die Angestellten die auf ein bisschen Lohn verzichten mussten aber sicher keine Kleinunternehmer die aufgrund der Firmenstruktur keinen oder kaum Corona-Ersatz erhalten haben. Was mich aber viel mehr interessiert Wie soll es den Nein-Sagern den konkret an den Kragen gehen?,['negative'],SMART,14,21
Die Enme Abhandlung gibts sonst auch ab morgen in jedem gut sortierten Buchladen.,['neutral'],jetzt bewerten,0,0
Super Personalvermittler können morgen wieder grossräumig Arbeitskräfte rein holen es gibt viel zu tun,['positive'],jetzt bewerten,0,0
@Plankton ja die ganze BAG crew kann durch noch kompetentere ersetzt werden. Wird immer besser hier 😂,['positive'],GENAU,19,26
Es braucht nun eine neue Partei die den Schlamassel aufräumt,['neutral'],jetzt bewerten,0,0
@Begrenzt Grün Braun wünsch ich mir,['negative'],QUATSCH,21,29
@Begrenzt Vorschlag AfS,['positive'],QUATSCH,9,20
@Begrenzt RAF-Schweiz als Name ?,['neutral'],UNNÖTIG,4,5
Könnt ihr mal die ENME-Doktorarbeit freischalten? Ansonsten nehme ich auch ein twitlonger Link.,['positive'],jetzt bewerten,0,0
@Enme-Fan danke,['positive'],SO NICHT,6,10
@Enme-Fan I warte au scho lang uf die brillianti Arbeit!,['neutral'],LOVE IT,7,10
@Enme-Fan Wo bleibt der Bericht!!!,['negative'],LOVE IT,5,7
@Enme Ironiefrei sind sie auch noch...,['neutral'],LOVE IT,6,7
I liebe Euch alli!,['positive'],jetzt bewerten,0,0
Abstimmung BGI Ein unglaublicher Akt der Vernunft (frei nach F. Dürrenmatt).,['neutral'],jetzt bewerten,0,0
I liebe die abstürzende Flugis...,['negative'],jetzt bewerten,0,0
@SALI ZÄME Zum Glück gseht mers jo nur während de Bürozite i de Nacht wärs schwieriger.,['negative'],LOVE IT,5,12
Glück für die Grünen und Linken somit geht deren Arbeit auf dem Sozialamt den RAV Kursen usw. nicht aus.,['neutral'],jetzt bewerten,0,0
@Neue Jobs - Arbeitsbeschaffung!,['neutral'],SO NICHT,6,18
@Neue Jobs Brauchst du ein Taschentuch für die Tränen?,['neutral'],LOVE IT,18,26
Kommt alle her. Die Schweiz hat Platz. Brathähnchen fliegen direkt in den Mund. Krankheit auskurieren. Iphone und dickes Portemonnaie. Alles gratis.,['negative'],jetzt bewerten,0,0
@Mickey House Brutto und Netto vergleichen und schon ist es kein Güggeli mehr sondern nur noch ein Traum.,['positive'],GENAU,15,20
@Mickey House Genaue packe gerade meine Sachen und mach mich auf den Weg,['positive'],LOVE IT,3,5
@Peter Nö hier schmeckt alles nach Aromat.,['negative'],LOVE IT,12,14
@Oli Jettter Wenn es nur noch ein Traum ist dann würde ich an Ihrer Stelle halt auswandern,['positive'],QUATSCH,6,6
@Peter Wohin den bin Schweizer.,['negative'],LOVE IT,12,12
Laut Umfragen hat Christoph seinen Stimmzettel 3 Mio. mal kopiert aber versehentlich aus Gewohnheit Nein notiert 🤣,['neutral'],jetzt bewerten,0,0
Es siegt das Grosskapital und die Zio... wie immer,['neutral'],jetzt bewerten,0,0
@Aron Bolak Erzähl uns mehr.,['neutral'],LOVE IT,15,18
Der Schweizer stimmt immer gegen seine Interessen,['neutral'],jetzt bewerten,0,0
@Tradition Nein nur gegen deine ),['negative'],LOVE IT,48,77
@Tradition Die Interessen der rechtsextremen?,['neutral'],LOVE IT,43,70
@Tradition Ja woran liegt es wohl mir gehts gut hier.,['negative'],LOVE IT,11,17
Die chinesische Zensurabteilung wurde wieder zugeschalten.,['neutral'],jetzt bewerten,0,0
So so die Schnittlauch Partei hat die Begrenzungsinitiative verhindert da sieht man wer man nicht hätte wählen dürfen bei den letzten Wahlen macht nur weiter so das es noch mehr Arbeitslose gibt,['negative'],jetzt bewerten,0,0
@Leser Das ist Demokratie lieber rechter!,['negative'],GENAU,36,62
@Leser Hmm ist das ihr Verständnis von Demokratie?,['neutral'],GENAU,20,35
@Claude Erfindet ausreden wie ihr wollt das Volk hat abgestimmt das ist Demokratie,['neutral'],LOVE IT,18,24
Es ist gelaufen so wie ist... ob es Konsequenzen geben wird? Die Zeit wird ihren Grund angeben,['neutral'],jetzt bewerten,0,0
Demokratie ist was geiles!,['positive'],jetzt bewerten,0,0
Hatt sonst wer noch eine Bericht bereit ausser Emme?,['negative'],jetzt bewerten,0,0
Wir Schweizer sind seit Jahren bei Abstimmungen in Unterzahl da alle Secondos schon am Leitfaden des ausländischen Heimat ziehen. Schweiz ist verkauft !!,['neutral'],jetzt bewerten,0,0
@CHer Du stehst total im Abseits. Ist doch super so.,['negative'],SO NICHT,35,55
@Remo - Freistoss!,['positive'],QUATSCH,4,6
@CHer Es sind nun mal die wenigsten rechtsextrem in unserem schönen land,['neutral'],LOVE IT,26,54
@Weltoffene herzliche menschen Bin ich mir nicht so sicher ob dass der Fall ist - Game Changer am Werk,['neutral'],SO NICHT,7,17
@CHer sie haben uns weggebumst🤔,['negative'],GENAU,14,16
@Weltoffene herzliche menschen falsch sie gehen nicht zur Wahl,['negative'],QUATSCH,7,10
Die aktuellen Zeiger repräsentieren nur die Meinung von Stadtgemeinden weil diese dank maschineller Stimmenauszählung schneller Zahlen liefern können! Auf dem Land wird von Hand ausgezählt drum kommt die Land-Meinung erst noch und dann werden die Zeiger wieder anders stehen!,['neutral'],jetzt bewerten,0,0
@Sepp ich hoffe es free switzerland!,['negative'],GENAU,12,21
Zum Glück zeigt die Schweiz dem rechten pack wie die Sachlage aussieht und wir eine offene Gesellschaft sind❤❤,['neutral'],jetzt bewerten,0,0
"@Ende der hetze Undemokratisch und unerzogen. Auch als Linker verwende ich das Wort ""Pack"" nicht. Es sind Mitmenschen wie du und ich!",['negative'],GENAU,26,43
@Ende der hetze verwundere dich nixht wenn wir in ca. 7 Jahren bei 10 mio Einwohner sind. Überfüllte öv‘s Wohnungsnot noch mehr Staus mangelnde Arbeitsplätze und Lehrstellen etc etc,['negative'],GENAU,44,74
Bgi nein war ja klar heute gibt's champagner und koks,['negative'],jetzt bewerten,0,0
@Freude herrscht tragisch,['negative'],GENAU,14,18
jaaa zu kampfjets..100mal nein zum vaterschaftsurlaub.,['negative'],jetzt bewerten,0,0
@pirsich20 Habe ich auch gedacht. Andererseits wenn ich mir in den nächsten Wochen einen neuen Hund zutue darf ich dann auch 2 Wochen zu hause bleiben?,['neutral'],QUATSCH,21,53
@pirsich20 Täupele.,['positive'],LOVE IT,8,12
@pirsich20 Auch wenns mich nicht betrifft find ichs gut !!,['positive'],LOVE IT,2,5
Wir sollten in die EU dann machen wir es den anderen noch mehr richtig,['neutral'],jetzt bewerten,0,0
@Plankton Es käme uns auf jeden Fall billiger...,['neutral'],SO NICHT,13,27
@Plankton Bitte keine unzufriedenen Schweizer in der EU.,['neutral'],SO NICHT,8,22
@Pierre Paris Die wollen wir hier auch nicht,['neutral'],LOVE IT,3,8
Soeben meinen Bericht nochmals gepostet. Erscheint immer noch nicht !,['negative'],jetzt bewerten,0,0
@Enme geht mir auch so.,['negative'],UNNÖTIG,6,12
@Enme Meine kommen alle hat auch was gekostet.,['negative'],QUATSCH,4,7
Toll. Die Sozialämter bekommen mehr Arbeit.,['neutral'],jetzt bewerten,0,0
Wir bleiben unserer Neutralität treu,['neutral'],jetzt bewerten,0,0
@Plankton schon lange nixht mehr. Wir kuschen vor der EU,['negative'],GENAU,48,65
Danke Stimmvolk aktuelle 45 richtig gewählt.......🥰,['positive'],jetzt bewerten,0,0
20 min ihr dürft nun meinen Bericht veröffentlichen. Die Abstimmung ist durch. Wir wissen das ihr links orientiert seit.,['negative'],jetzt bewerten,0,0
@Enme BERICHT!,['negative'],LOVE IT,11,18
@Enme *seid,['negative'],LOVE IT,15,24
@Enme ich denke nicht das das linksorientiert ist. Sondern es ist Volksorientiert. Sie richtet sich nach der Mehrheit der Bevölkerung und das ist auch richtig so. Das ist demokratisch.,['positive'],QUATSCH,35,49
@Enme Lieber links als rechts,['negative'],QUATSCH,36,59
@Enme genau so ist es 👍,['positive'],QUATSCH,17,23
@Deutschkurs stimmt,['positive'],GENAU,3,7
@Deutschkurs * dass. Warum können stramme Rechte eigentlich keine Rechtschreibung?,['negative'],LOVE IT,12,30
@Mike 20 min demokratisch ? Seit wann denn ? Meine Berichte -eher bisschen rechts- werden nie veröffentlicht obwohl sachlich nicht beleidigend etc und Kommentar regeln respektierend...,['negative'],GENAU,22,29
@Enme Agression und Missgunst sind von mir aus für niemanden hilfreich.,['negative'],GENAU,7,15
@Judge Weil Lehrer alle links sind.,['neutral'],GENAU,19,28
@Pu Die sind halt gebildet...,['neutral'],LOVE IT,7,19
@Sareina Beim Linksabbiegen kann es zum Tatalschaden führen wie auf der Strasse,['neutral'],GENAU,11,16
Es braucht absolut keine neuen Jets Die Kosten sind nicht 6 Milliarden sondern 30 Milliarden,['neutral'],jetzt bewerten,0,0
@Nein Kampfjets Denkt nach das Geld für diese Kamofjets ist im ordentlichen Budget für das Militär enthalten. Heisst auf gut deutsch das Geld wird auf jeden Fall für das Militär eingesetzt und für nichts anderes.,['neutral'],GENAU,25,41
@Stef und genau deshalb bin ich der Meinung dass Geld soll in andere Berreiche investiert werden. Zum Beispiel sind Infrastruktur und die digitale Sicherheit des Militärs ein totaler Witz und weit nicht auf dem Niveau des 21. Jahrhunderts,['neutral'],GENAU,7,11
@Stef nein das budget wird nämlich bei der Annahme jährlich um ca. 1.5% erhöht. Kampfjets brauchen wir nicht und werden wir auch nicht brauchen. Viel besser wäre das Geld in Cyberschutz & Klimaschutz (Tausende von Toten wegen schlechter Luft etc) investiert.,['negative'],SO NICHT,7,13
@Nein Kampfjets Die Zuwanderung kostet uns die nächsten 50 Jahre auch 30 Milliarden,['neutral'],GENAU,20,26
Wenn wenigstens mehr Nordländer kämen,['neutral'],jetzt bewerten,0,0
@Kultur Nordländer sind empfindlich gegenüber Fremdenfeindlichkeit. Der Wohlstandsunterschied ist nicht gross genug um darüber hinweg zu sehen.,['neutral'],GENAU,12,23
@Kultur nur bitte keine aus Portugal mehr,['negative'],SO NICHT,34,51
bitte auch keine mehr aus dem Osten,['negative'],GENAU,25,48
@Gestrichen voll Gehts noch!,['negative'],UNNÖTIG,9,18
Seltsam wenn man was gegen Grüne und SP schreibt hat mal null Chance auf die Veröffentlichung eines Kommentars.,['negative'],jetzt bewerten,0,0
@Su stimmt ! Geht mir genau so !,['positive'],GENAU,24,48
@Su Geht mir auch immer wieder so.,['negative'],GENAU,18,32
@Su Geht mir auch so,['negative'],GENAU,15,23
@Su meiner wurde auch nicht veröffentlicht..gebe dir da absolut recht,['negative'],GENAU,19,28
I mag wenns Mass voll isch. Wer wett denn scho für es leers Glas zahle?,['negative'],jetzt bewerten,0,0
Gut hat das Volk das traditionelle Familienmodell zementiert. Es ist richtig dass Eltern ihre Arbeitspensen senken und Lohnausfälle in Kauf nehmen so dass sie zu wenig verdienen um Bundessteuern bezahlen zu müssenkönnen.,['neutral'],jetzt bewerten,0,0
@Stimmbürger Ich kenne Familien mit Kindern in teuren Städten wie Zürich die netto 3000 bis 3500 verdienen und gut durchkommen. Halt ohne Luxus normales günstiges Smartphone statt das teuerste Kleinwagen statt SUV oder BMW  Mercedes Kleider werden gekauft wenn die alten kaputt sind Ferien nur im kleinen Rahmen gemacht - und diese Leute sind zufrieden. Alles andere ist Schrei nach unnötigem Luxus auf die Kosten anderer. Arbeite in dem Bereich und weiss von was ich spreche.,['negative'],GENAU,25,50
Da isch ja spannender als es Chapions League Spiel! Öb die Flügerliis wohl abstürzet? Grüessli a d'Viola. Bisch am Zittere?,['negative'],jetzt bewerten,0,0
Interessant dieser Kommentar erscheint. Mein Bericht nixht !,['negative'],jetzt bewerten,0,0
@Enme Hab meinen Bericht ca 20 mal gepostet. Ganze Woche schon....,['negative'],UNNÖTIG,8,18
@Enme Bericht. Der war gut!,['negative'],LOVE IT,12,14
Mir egal . Ich gehe schon lange nicht mehr abstimmen. Ich habe kein Vetrauen mehr zu unseren Bundesräten und Politikern ob Links Mitte oder Rechts. Solange das ist landen meine Abstimmungsunterlagen direkt im Altpapier. Traurig aber wahr,['negative'],jetzt bewerten,0,0
@Christian Auch wenn ich es falsch und kindisch finde frriwillig auf sein Wahlrecht aus Trotz zu verzichten so bleibt es ihre persönliche Entscheidung. Auch das gehört zur Demokratie.,['neutral'],GENAU,14,21
@Christian dann schreib bitte auch keinen Kommentar,['negative'],LOVE IT,19,37
@Christian Das sei Dir überlassen....einfach nicht motzen wenn das Resultat nicht nach Deinem Gusto ausfällt...,['neutral'],GENAU,20,27
@Christian Nicht unbedingt traurig aber Schade für Sie. Es gibt nicht viele Staaten dieser Welt in denen die Menschen so direkt mitbestimmen dürfen. Schade dass Sie dies nicht zu schätzen wissen.,['negative'],GENAU,14,19
@Laura Es wird nicht umgesetzt was abgestimmt wird es muss ein zweites mal über eine vorlage abgestimmt werden etc . Und da soll ich noch abstimmen gehen ? Das ist doch eine Verarschung hoch fünf. Darum habe ich meine Konsequenzen gezogen. Und ich bin sicher was auch heute abgestimmt wird wird dann so wieder Politisch gedreht das es für Unsere Politiker wieder stimmt. Eine sogenannte (Politikerklausel),['negative'],GENAU,14,30
Zensur von meinem Bericht von 20 min Par excellence !,['positive'],jetzt bewerten,0,0
"@Enme du kannst mir deinen ""Bericht"" mailen an keininteresse'at'enmesbericht .ch",['negative'],LOVE IT,21,26
Kann nur hoffen dass die Kampfjetiniatitive angenommen wird.,['neutral'],jetzt bewerten,0,0
@Coca Cola Ja stimmt. Morgen ist ja Krieg.,['negative'],LOVE IT,18,43
@Coca Cola Kampfjetiniative steht keine zur Abstimmung.,['neutral'],LOVE IT,6,11
